lyrics,genre
"

Verse 1 
When I saw your photo in the paper, read of your fairytale romance
I know he makes you feel secure, but he can never give you what you need 
So when you look down that long driveway and see the gates open wide
I want you to know that my heart's open too, and love I won't deny

Chorus 
The door is always open and the light's on in the hall
So when you need someone to listen, you know I'll be there for it all
The door is always open and the light's on in the hall
And you know that I'll be waiting if you ever come to call

Verse 2
When the cold night air blows in and you're laying in his bed
Just know that I'm thinking of you, and in my heart you'll be instead
When he leans in to kiss you, and you want to turn away
Come to me and my arms will be open, to keep the pain at bay

Chorus 
The door is always open and the light's on in the hall
So when you need someone to listen, you know I'll be there for it all
The door is always open and the light's on in the hall
And you know that I'll be waiting if you ever come to call

Bridge 
I want you to know I'm here, when a love so pure is hard to find 
When you need a hand to hold, I'm just an hour's drive behind 
So never forget my love, it's with you wherever you go 
Just remember there's a light on in the hall, I'm waiting for you to come home

Chorus 
The door is always open and the light's on in the hall
So when you need someone to listen, you know I'll be there for it all
The door is always open and the light's on in the hall
And you know that I'll be waiting if you ever come to call",country
"

Verse 1
Miles to ride in an old pickup truck,
Boots and jeans and a Stetson hat,
The Texas sky is so big and blue,
The wind is a-whistlin' a melody too.

Chorus
So come and ride with me in my blue canoe, 
Slippin' and slidin' as the day goes by,
A little cool cuttin' on the lake,
Ain't nothing like it - so come on let's break away.

Verse 2
Raisin' dust on an old dirt road,
Nothing between us but some endless fields,
The air is sweet and the breeze is cool,
Gripping tight to the wheel like a faithful fool.

Chorus
So come and ride with me in my blue canoe, 
Slippin' and slidin' as the day goes by,
A little cool cuttin' on the lake,
Ain't nothing like it - so come on let's break away.

Bridge
Back down that same dirt road,
It's the same old thing each and every day,
But when I feel that old blue canoe,
It's like I'm goin' home for a brand new day.

Chorus
So come and ride with me in my blue canoe, 
Slippin' and slidin' as the day goes by,
A little cool cuttin' on the lake,
Ain't nothing like it - so come on let's break away.
In my blue canoe, in my blue canoe,
Blue canoe, in my blue canoe.",country
"

Verse 1:
Workin' the fields just to keep the debts paid,
Heartache, hardship and hunger all the same,
Gonna keep makin' the same mistakes,
Can't afford a better life, but we can't stay the same.

Chorus:
That's just the way it is,
Some things'll never change,
That's just the way it is,
But don't you believe this.

Verse 2:
Dreamin' of a better life in the south,
Where we have more than enough,
But too often we start countin' our losses,
And get lost in the world of doubt.

Chorus:
That's just the way it is,
Some things'll never change,
That's just the way it is,
But don't you believe this.

Verse 3:
They said this was the land of the free,
But we can't stand together,
Too busy fightin' for what we believe,
Won't take a step back for one another.

Chorus:
That's just the way it is,
Some things'll never change,
That's just the way it is,
But don't you believe this.

Outro:
That's just the way it is,
Some things never change,
That's just the way it is,
But don't you believe this.",country
"

Verse 1 
Strummin' on my guitar, stars down from the skies
My worries seem to die, when I'm with you tonight
The sun sets in the west, and I see the spark in your eyes
As you turn around and whisper, we found a special kind of love

Chorus 
We can take it all in stride, no matter how the wind blows
With you in my life, my heart knows no bounds
If they take away everything, they can't take us apart
We'll roll some, killing the electric bill, and smoke it in the dark

Verse 2 
In the fields of the south, sure can feel the warmth of the sun
We laugh and we play, and the memories they never run
Your sweet smell lingers around, sweet honeycomb on the breeze
My love for you grows stronger, no one can take away what we have

Chorus 
We can take it all in stride, no matter how the wind blows
With you in my life, my heart knows no bounds
If they take away everything, they can't take us apart
We'll roll some, killing the electric bill, and smoke it in the dark

Bridge 
We don't need no fancy cars, no diamonds or gold
All that I need is you, and these stories to be told
The love you bring to me, is like the sweetest melody
And for always I'll stay, in love with you my sweet country queen

Chorus 
We can take it all in stride, no matter how the wind blows
With you in my life, my heart knows no bounds
If they take away everything, they can't take us apart
We'll roll some, killing the electric bill, and smoke it in the dark",country
"

Verse 1
Nothing left but the singing of the birds, 
The sun it sets, the day is done
A tear starts down my wind-burnt cheek
Wouldn't stop to hear my plea

Chorus
Going nuclear, nuclear,
The summer days we had are through
Sentimental geek, sentimental geek,
Shut up and go to sleep

Verse 2
The endless sky is grey and clouds roll in,
My head's in my hands again
The wind it brings a mournful sound
Wouldn't stay to hear me pray

Chorus
Going nuclear, nuclear,
Our summer love just can't be found
Sentimental geek, sentimental geek,
Shut up and go to sleep

Verse 3
My heart is heavy, no escape in sight
But I won't give up the fight
I'll take this heartache as a sign
Search for another chance to shine

Chorus
Going nuclear, nuclear,
No way I'm gonna give up hope
Sentimental geek, sentimental geek,
Shut up and go to sleep

Bridge
Give me an answer, give me an answer
Give me an out, give me an out
I'm just a man with a broken heart
Yellin' out, trying to start anew

Chorus
Going nuclear, nuclear,
No way I'm gonna give up hope
Sentimental geek, sentimental geek,
Shut up and go to sleep",country
"

Verse 1
I couldn't wait to set free from this small-town life,
Ain't got no use for all the heartache and strife.
Was young and wild and searching for the open road,
As soon as I turned eighteen, I was headed for a show.

Chorus
You don't know what you had 'til it's gone,
And you're out there on your own.
All you want is what you can't get back,
Once you let it go you'll know what you have
Don't hold a candle to what you had.
Sometimes what you think you'll find,
Ain't quite what the real world has in store,
So be careful what you wish for.

Verse 2
She was holding on too tight and talkin' of our lives,
Broke her heart thinking freedom would set me free.
But these city lights can't shine quite like the stars,
I wish I could wish her back into my arms

Chorus
You don't know what you had 'til it's gone,
And you're out there on your own.
All you want is what you can't get back,
Once you let it go you'll know what you have
Don't hold a candle to what you had.
Sometimes what you think you'll find,
Ain't quite what the real world has in store,
So be careful what you wish for.
Bridge 
I shoulda known better, that I'd come undone
Now it's time for me to accept the truth and move on

Chorus
You don't know what you had 'til it's gone,
And you're out there on your own.
All you want is what you can't get back,
Once you let it go you'll know what you have
Don't hold a candle to what you had.
Sometimes what you think you'll find,
Ain't quite what the real world has in store,
So be careful what you wish for.",country
"

Verse 1:
Friday night we were out on the town,
Views the sunset, never let it get us down.
Oh the heat between you and me,
Got the windows tinted, it was oh so sweet.

Chorus:
We were Friday night lovers in the parking lot,
We were renegades runnin' out of time on the clock,
When the headlights died no we didn't stop,
The heat between you and me got the windows tinted, girl,
One kiss and you had me wishin' it was nothing but a teenage dream,
Never thinkin' we'd leave, back seats and burnt CDS.

Verse 2:
I still get chills thinkin' 'bout those days,
The sun shinin' and the wind blowin' in our face.
Oh how I wish that I could go back in time,
When we were livin' for a Friday night.

Chorus:
We were Friday night lovers in the parking lot,
We were renegades runnin' out of time on the clock,
When the headlights died no we didn't stop,
The heat between you and me got the windows tinted, girl,
One kiss and you had me wishin' it was nothing but a teenage dream,
Never thinkin' we'd leave, back seats and burnt CDS.

Bridge:
Young and wild and so alive,
Never saw your taillights in the distance,
I wish for one more night when we were livin'...
Givin' you everything in the heat of the July night.

Chorus:
We were Friday night lovers in the parking lot,
We were renegades runnin' out of time on the clock,
When the headlights died no we didn't stop,
The heat between you and me got the windows tinted, girl,
One kiss and you had me wishin' it was nothing but a teenage dream,
Never thinkin' we'd leave, back seats and burnt CDS.
Back seats and burnt CDS and we were livin' for a Friday night.",country
"

Verse 1
The sun is settin' low and the night is closing in
And I'm feelin' so alone, it's a world of hurt and sin
My heart needs a friend, just to get me through this night
To help make all my worries fade away with the light

Chorus 
I don't care what's right or wrong, I don't try to understand
Let the devil take tomorrow, Lord tonight I need a friend
Yesterday is dead and gone, and tomorrow's out of sight
Lord it's bad to be alone, help me make it through the night

Verse 2
I need somebody who knows the pain I'm going through
Who will always be around, no matter what it takes me through
It's hard to face the night when the shadows fill the sky
But I know that I can make it if somebody's by my side

Chorus
I don't care what's right or wrong, I don't try to understand
Let the devil take tomorrow, Lord tonight I need a friend
Yesterday is dead and gone, and tomorrow's out of sight
Lord it's bad to be alone, help me make it through the night

Bridge
Oh Lord, please be my guide
When it's too much to bear, give me your strength and pride
Your light will guide me on, no matter what may come
The sky may be dark but I will stay strong

Chorus
I don't care what's right or wrong, I don't try to understand
Let the devil take tomorrow, Lord tonight I need a friend
Yesterday is dead and gone, and tomorrow's out of sight
Lord it's bad to be alone, help me make it through the night",country
"

Verse 1:
I left my heart in the sand and i said it never could be found
I thought I'd be alone, till he came around
He said he'd go to the ends of the earth if that's what it took to be mine
And friends said I was crazy, crazy in love

Chorus:
Crazy he calls me, sure I'm crazy
Crazy in love you see
Like the wind that shakes the bough, He moves me with a smile
The difficult I'll do right now, the impossible will take a little while
I say I'll care forever, and I mean forever
if I have to hold up the sky, crazy he calls me
Sure I'm crazy, crazy in love am I

Verse 2:
I said I'll move the mountains and I'll move the mountains if he wants them out of the way
And I said I'll go through fire and I'll go through fire as He wants it so it shall be
Crazy he calls me, sure I'm crazy, crazy my love for him will stay
And I will never forget the way that he touched my heart that day

Chorus:
Crazy he calls me, sure I'm crazy
Crazy in love you see
Like the wind that shakes the bough, He moves me with a smile
The difficult I'll do right now, the impossible will take a little while
I say I'll care forever, and I mean forever
if I have to hold up the sky, crazy he calls me
Sure I'm crazy, crazy in love am I

Bridge:
Oh sweet love, never let me go
You are my shelter, you are my home
And I will follow you always and never look back
Falling deeper, deeper in love

Chorus:
Crazy he calls me, sure I'm crazy
Crazy in love you see
Like the wind that shakes the bough, He moves me with a smile
The difficult I'll do right now, the impossible will take a little while
I say I'll care forever, and I mean forever
if I have to hold up the sky, crazy he calls me
Sure I'm crazy, crazy in love am I",country
"

Verse 1
Ain't seen the sun for days, blue clouds keep hanging round
Rain is falling hard and fast, can't seem to turn around
If I take the wheel and don't let go, I know the river will soon drown
I can feel the blues pulling closer, I can hear their sound

Chorus
So put up your bags and don't you fear, turn around and look ahead
Put up this rusty pistol, don't want to live in regret
Break away from the old, search for higher ground
We'll find a way out of these backwater blues if we just hang on

Verse 2
These waters so deep and so cold, aching to take us down
But I'll take your hand and we'll keep holding, and make it to dry land somehow
I can feel the strength in your grip, together we'll make it through
Though these backwater blues won't leave easy, I'm prayin' we'll break clear through

Chorus
So put up your bags and don't you fear, turn around and look ahead
Put up this rusty pistol, don't want to live in regret
Break away from the old, search for higher ground
We'll find a way out of these backwater blues if we just hang on

Bridge
We'll keep our hearts strong, hold each other close
We'll find the courage to keep on moving and the will to stay afloat
These backwater blues won't overtake us, together we'll make it through

Chorus
So put up your bags and don't you fear, turn around and look ahead
Put up this rusty pistol, don't want to live in regret
Break away from the old, search for higher ground
We'll find a way out of these backwater blues if we just hang on",country
"

Climbin' in a big rig over in Tennessee,
Lord I sure do miss the sight of you and me,
Hear the sound of the engine, oh I can't deny,
My heart has been broken, givin' me the honky tonk blues.

Chorus:
Oh honky tonk, honky tonk, tonk woman,
Gimme gimme gimme the honky tonk blues.

Gonna try to find where I belong,
It's like I'm ridin' this road for so long,
Sometimes I feel so lost, yeah I don't know what to do,
Missin' my true love, givin' me the honky tonk blues.

Chorus:
Oh honky tonk, honky tonk, tonk woman,
Gimme gimme gimme the honky tonk blues.

I'd like to leave this old world behind,
Maybe come back when I'm feeling more kind,
Oh Lord won't you help me make it through,
This life's so hard, givin' me the honky tonk blues.

Chorus:
Oh honky tonk, honky tonk, tonk woman,
Gimme gimme gimme the honky tonk blues.

Out on the road I'll keep ridin' on,
Until all these blues are finally gone,
And I keep prayin' that I can make it back home,
Until then Lord, givin' me the honky tonk blues.

Chorus:
Oh honky tonk, honky tonk, tonk woman,
Gimme gimme gimme the honky tonk blues.",country
"

Verse 1
I watched the thunder roll, way out on the edge of town
The lightning flashed in my eyes, I heard my heart start poundin'
She grabbed my hand and said, ""Don't wait, let's take a chance""
The only thought I had was that we better quit before we let it go somewhere

Chorus 
Starts feeling so good that we don't care 
Stop worrying about the consequences 
Start loving each other senseless 
Before we let it get out of control 
Now better take a deep breath and just slow down 
Better quit before somebody gets hurt

Verse 2
We stumbled back, too far away from the light 
Where no one could see us in the summer night 
My hands started a-trembling, I knew I'd lose control
We better quit before we let it go somewhere 

Chorus 
Starts feeling so good that we don't care 
Stop worrying about the consequences 
Start loving each other senseless 
Before we let it get out of control 
Now better take a deep breath and just slow down 
Better quit before somebody gets hurt

Bridge 
If you keep going and these things start rolling
I know where it's gonna lead 
We better quit before we let it go somewhere

Chorus 
Starts feeling so good that we don't care 
Stop worrying about the consequences 
Start loving each other senseless 
Before we let it get out of control 
Now better take a deep breath and just slow down 
Better quit before somebody gets hurt 
Yeah, we better quit before somebody gets hurt",country
"

Verse 1:
Boards on the window, letters by the door
Why did you leave so suddenly, Ophelia
The old neighborhood, it just ain't the same
Nobody knows just what became of you 

Chorus:
Tell me, what went wrong? Was it something that somebody said?
Mama, I know we broke the rules, were somebody up against the law?
Honey, you know I'd die for you, why must the best things disappear?
Like Ophelia, please darken my door again

Verse 2:
A cloud of fear hung low above us, 
Scared and running, but I'm still waiting 
For the second coming of Ophelia, come back home

Bridge:
And I'm calling out your name in the night 
Begging you to come back, make it right
Take my hand and I'll never let go, sweet Ophelia

Chorus:
Tell me, what went wrong? Was it something that somebody said?
Mama, I know we broke the rules, were somebody up against the law?
Honey, you know I'd die for you, why must the best things disappear?
Like Ophelia, please darken my door again",country
"

Ah, out here in the country, things all move a bit slower
Life, it ain't so demanding and that's good for me and her
We take it one step at a time, no sense to hurry up
And with our hearts wide open, nothing can fill us up

Chorus:
Gotta just give it time now baby
Gotta just give it time now baby
Gotta just give it time now baby
Gotta just give it time now baby

Ah, out here in the country, ain't nobody pushing us
Time heals all wounds, if you just let it do its thing
So don't let your heart be shoved, but just let it wander free
Take a breath and relax, don't let nobody rush thee

Chorus:
Gotta just give it time now baby
Gotta just give it time now baby
Gotta just give it time now baby
Gotta just give it time now baby

Ah, in the country, we ain't trying to be no star
Just get to know one another and have a good time, yeah
So baby, just give it time and let the love grow strong
Nothing can keep us apart, when the journey's oh so long

Chorus:
Gotta just give it time now baby
Gotta just give it time now baby
Gotta just give it time now baby
Gotta just give it time now baby",country
"

Verse 1 
It's been quite a while since I last saw your face 
I replay all the moments, can't find my place 
I never really knew when it all went wrong 
It's too late to reverse, it won't be long 

Chorus 
I'm stuck here looking back 
At where I lost the thread 
So ashamed here thinking back 
At how I lost my head 
Way back when the world was young 
Long before this song was sung 
I know someone must have hurt like me 

Verse 2 
Tried my best to please you, you took my love for granted 
Cried my eyes out for you, but you never changed it 
I don't regret the day I laid my eyes on you 
But I regret the way I lost my point of view 

Chorus 
I'm stuck here looking back 
At where I lost the thread 
So ashamed here thinking back 
At how I lost my head 
Way back when the world was young 
Long before this song was sung 
I know someone must have hurt like me 

Bridge 
No one can tell me why I keep hanging on 
Can't unlock the feelings I can't seem to move on 
Once I thought I'd never be the same again 
But I kept on living, it's not the end 

Chorus 
I'm stuck here looking back 
At where I lost the thread 
So ashamed here thinking back 
At how I lost my head 
Way back when the world was young 
Long before this song was sung 
I know someone must have hurt like me 
But I'll keep on believing in the morning I'll be free",country
"

Verse 1
My life has been a broken round, 
Full of trials and no peace to be found. 
Never understood the why or the how, 
But I’d search for an answer right now.

Chorus
A rose for affection and a thorn for my heart, 
Diamonds for rejection, that’s a good place to start. 
I run in the night, I wait in the light, 
In shadows of darkness, and music I recite. 

Verse 2
A letter by the door, I thought that it was more, 
Cashmere for the weather and wool for the cold. 
A bed made of feathers, my mask made of lies, 
My broken soul drowning in a sea of goodbye. 

Chorus
A rose for affection and a thorn for my heart, 
Diamonds for rejection, that’s a good place to start. 
I run in the night, I wait in the light, 
In shadows of darkness, and music I recite. 

Bridge
Champagne for my sorrow, I sip from the glass, 
My life is full of choices, but none ever lasts. 

Chorus
A rose for affection and a thorn for my heart, 
Diamonds for rejection, that’s a good place to start. 
I run in the night, I wait in the light, 
In shadows of darkness, and music I recite.",country
"

Verse 1
Life's a game of broken rules,
Every move we make requires a fool.
One wrong step is all it takes,
Our choices determine if we win or break.
Chorus
It's the cost of our endless needs,
Idle thoughts and wicked deeds.
What's done is done, no changing fate,
We're just one false move away.
Verse 2
We have a choice to make and it ain't easy,
Our choices come with different fees.
We can choose to win or lose,
Our future's in the hands of me and you.
Chorus
It's the cost of our endless needs,
Idle thoughts and wicked deeds.
What's done is done, no changing fate,
We're just one false move away.
Bridge
At first glance, we're still in this game,
There's a desperate chance that hope may still remain.
Until we come to see the error of our ways,
We're just one false move away.
Chorus
It's the cost of our endless needs,
Idle thoughts and wicked deeds.
What's done is done, no changing fate,
We're just one false move away.
We're just one false move away,
We're just one false move away.",country
"

Verse 1
I'm takin' a ride in my pick-up truck
Ridin' the back roads in search of some luck
Just tryin' to get away from the day to day
Dreaming of when I could break away

Chorus
Oodles of light what a beautiful sight
Both of God's eyes are shinin' tonight
Rays and beams of incredible dreams
And I am a quiet man

Verse 2
I'm sittin' on the tailgate watchin' the stars
Watchin' the world as it passes my car
Thoughts comin' back to me from long ago
Finding my way, just followin' the road

Chorus
Oodles of light what a beautiful sight
Both of God's eyes are shinin' tonight
Rays and beams of incredible dreams
And I am a quiet man

Bridge
I'm tryin' to find me a place where I can rest
Somewhere I can go and leave the stress
Away from the hurt and the darkness I see
I'll find me a home and be finally free

Chorus
Oodles of light what a beautiful sight
Both of God's eyes are shinin' tonight
Rays and beams of incredible dreams
And I am a quiet man",country
"

Verse 1:
Riding down the road in my pickup truck
I heard a sound so sweet, a song that just struck
I headed over to the stable and saw the mornin' sun
Beaming down on little Jesus, who'd just begun
Chorus:
How a little baby boy bring the people so much joy
Son of a carpenter, Mary carried the light
This must be Christmas, must be tonight
Verse 2:
The shepherds in the fields, they heard the news
And soon the wise men had to follow the star's cue
They brought gold, incense, and myrrh to the King
So He'd know He was loved and brought them hope and a dream
Chorus:
How a little baby boy bring the people so much joy
Son of a carpenter, Mary carried the light
This must be Christmas, must be tonight
Bridge:
I heard the angel's sing and the bells did ring
Telling all the world of His wonderful thing
The Lord of Kings had come down from the sky
And peace on Earth was His great desire
Chorus:
How a little baby boy bring the people so much joy
Son of a carpenter, Mary carried the light
This must be Christmas, must be tonight
Outro:
This must be Christmas, must be tonight",country
" 

Verse 1
Sitting here in darkness all alone,
I can't believe this is how I've been shown,
The way you left me with no goodbye.
Each day I wake, I just start to cry.

Chorus
Let me go, let me go, let me go, woman,
Let me be, set me free from your spell.
You made me weak, cut me deep, I can't sleep, woman.
I was cursed from the first day I fell.

Verse 2
You don't want me, but you want me to go on wanting you,
How I pray that you will say that we're through,
Please turn me loose, what's the use,
Let me go, woman, let me go, let me go, let me go.

Bridge
You don't understand how much I've cried,
What I'd do if I could just turn back time.
This broken heart will never mend,
You said it's over, now I'm on my own again.

Chorus
Let me go, let me go, let me go, woman,
Let me be, set me free from your spell.
You made me weak, cut me deep, I can't sleep, woman.
I was cursed from the first day I fell.

Verse 3
The pain I feel is hard to face,
No way to turn this hurtful place.
I'm living my life in misery,
This is no way for me to be.

Chorus
Let me go, let me go, let me go, woman,
Let me be, set me free from your spell.
You made me weak, cut me deep, I can't sleep, woman.
I was cursed from the first day I fell.

Outro
Let me go, let me go, let me go, woman,
Let me be, set me free from your spell.
You made me weak, cut me deep, I can't sleep, woman.
I was cursed from the first day I fell.",country
"

Verse 1
I heard you were comin' around, I know it ain't safe and sound
I been tryin' to stay out of sight, but you've already found me tonight
I don't know what I'm gonna do, with all these feelings inside of me
I can't deny what you do, it's like your holdin' a veto on me

Chorus
But you could change my mind, little girl if you wanted to
When you look at me the way you do, I'm easy, so damn easy
You look so good and you look so fine, girl you know you could change my mind

Verse 2
We got a long road ahead, and I'm not sure how much it will take
For us to find the right path, and make it out of this heartbreak
I know it's gonna be hard, we just gotta make it through the night
And if you're with me in the morning, I promise to make it alright

Chorus
But you could change my mind, little girl if you wanted to
When you look at me the way you do, I'm easy, so damn easy
You look so good and you look so fine, girl you know you could change my mind

Bridge
Gotta take it on home, leave me alone
I'll say it again, this is the end
But you could change my mind, little girl if you wanted to

Chorus
When you look at me the way you do, I'm easy, yeah I'm easy
You look so good and you look so fine, girl you know you could change my mind
You look so good and you so fine, girl you know you could change my mind",country
"

Verse 1
My grandfather said, ""Sit down and listen to me
About the place that we come from, it's quite a thing to see
A little city they called Muskogee, a place that'll set you free
Where the spirit of the South runs wild and deep

Chorus
We don't smoke marijuana in Muskogee
No trips on LSD are taken, no draft cards burned in the street
Old Glory still waves down at the courthouse in the small town of Muskogee
A place where even squares can have a ball

Verse 2
We might not be the hip, wild hippies of San Francisco Bay
No long, shaggy hair or Roman sandals here today
Leather boots still in style, and we love to party and pitch woo
In Muskogee, it's our own way of fun for me and you

Chorus
We don't smoke marijuana in Muskogee
No trips on LSD are taken, no draft cards burned in the street
Old Glory still waves down at the courthouse in the small town of Muskogee
A place where even squares can have a ball

Verse 3
The college dean still commands respect from the Muskogee kids
Football's the toughest thing on campus with no need for skids
We might be small but our courage is greater and our spirit stands tall
The whole town loves to gather and dance by the local town hall

Chorus
We don't smoke marijuana in Muskogee
No trips on LSD are taken, no draft cards burned in the street
Old Glory still waves down at the courthouse in the small town of Muskogee
A place where even squares can have a ball",country
"

As I take this road to find a better place
The memories of her still linger in my veins
I want to find a way to make things right again
But I'm searching for a way back to Harlan County Line

I see her face in my dreams and I know it's true
That I never should have left that place without you
One thousand miles and I'm still trying to forget
Cause I can't go back to the Harlan County Line

I hear the wind whistling through the trees
The rivers flowing and the birds singing in the breeze
The coal dust in the air fills my memory
Of that sweet little girl I used to know back in Harlan County Line

The cattle down in the valley are mooing in the night
The riverbanks are still singing in the moonlight
My heart is full of longing and I can't deny
That I'm wanting to find my way back to the Harlan County Line

The sun is setting in the West and the stars are startin to shine
I'm thinking back to all the places I've been and all the love I left behind
I still remember all the kindness they showed me there
But I can't go back to the Harlan County Line

My travels have taken me farther and farther away
No matter where I go, it's here that I want to stay
I'm just searchin for a way to find my peace of mind
And it's back across the Harlan County Line",country
" for the good times these days gone by i m living in lincoln nebraska and i m here to stay

Verse 1
Gave up my home in London England
Hungry for warmer sunsets
So I hopped a plane and made my way
To Lincoln Nebraska instead
Crossed the Atlantic and the States
Could hardly believe the view
Left New York and drove all night
Missouri said “hello” to me

Chorus
Lincoln Nebraska, why did I choose this place?
The city offers me a steady place
A new home with new roads
Can’t help but feel a little overwhelmed
Lincoln Nebraska, hear my wandering soul
A promise of a place to call my own
A new journey has begun
That I can call my own

Verse 2
When I left the sweet south
Georgia was my last kiss goodbye
Ran through the night, steam all around me
To see what this Midwest life would bring
Louisville, Indianapolis, flew like the blink of an eye
And before I knew it, Nebraska was in sight

Chorus
Lincoln Nebraska, why did I choose this place?
The city offers me a steady place
A new home with new roads
Can’t help but feel a little overwhelmed
Lincoln Nebraska, hear my wandering soul
A promise of a place to call my own
A new journey has begun
That I can call my own

Bridge
I hear it calling out, miles and miles away
A place I’ve never been, yet it feels like home
Lincoln Nebraska, I’m here to stay

Chorus
Lincoln Nebraska, why did I choose this place?
The city offers me a steady place
A new home with new roads
Can’t help but feel a little overwhelmed
Lincoln Nebraska, hear my wandering soul
A promise of a place to call my own
A new journey has begun
That I can call my own",country
"

Verse 1:
When I saw you there was something new,
My heart locked on to you like crazy glue
Seems like we shared a secret so strong
I never thought love could go on and on

Chorus:
Hold me closer and I feel no pain,
Every beat of my heart you'll take me away
We've got something special, that just can't be denied
Tender love is blind, and keeps us side by side

Verse 2:
We can ride it together, ah ha,
Making love with each other, ah ha
Islands in the stream, that's what we are,
No one in between, how can we go wrong?

Chorus:
Sail away with me to another world,
We rely on each other, ah ha
From one lover to another, ah ha
I can't live without you, if the love was gone

Bridge:
Everything is nothing if you got no one,
But if you walk in the night, I'll show you the light
We've got no doubt, we're too deep in love
And we got no way out, but it's all seen above

Chorus:
The message is clear, this could be the year
For the real thing, no more will you cry
Baby, I will hurt you never,
Start and end as one in love, forever

We can ride it together, ah ha,
Making love with each other, ah ha
Islands in the stream, that's what we are,
No one in between, how can we go wrong?

Sail away with me to another world,
We rely on each other, ah ha
From one lover to another, ah ha
From one lover to another, hmm hmm",country
"

Verse 1
I try to keep up, can't keep up with this wild ride
That you call love and I keep hopin I'm alive
So I'll dance around you, never miss a beat
Cause I'm your clown and you're my circus that's all I need

Chorus 
I'll do tricks for you just like you want me to 
I'll do anything it takes just to hang around 
I'll paint a smile for you to cover up my frown 
Cause our love's a circus and I'm just the clown

Verse 2 
It's like a roller coaster, I'm tryin to keep up
But as soon as I get close to you I keep spinnin around 
I'm your amusement, always puttin on a show 
But deep inside I'm cryin, you don't even know 

Chorus 
I'll do tricks for you just like you want me to 
I'll do anything it takes just to hang around 
I'll paint a smile for you to cover up my frown 
Cause our love's a circus and I'm just the clown

Bridge 
Ah but someday when it's over and we bring the big top down
You can say it was one big circus and I was just the clown

Chorus 
I'll do tricks for you just like you want me to 
I'll do anything it takes just to hang around 
I'll paint a smile for you to cover up my frown 
Cause our love's a circus and I'm just the clown",country
"

Verse 1
This old town ain't right, living here can make a man go blind 
Can't find a job and it's dragging me down, feeling like you ain't got a place to call home 
Got to do something, got to make a change 
World's turning around, but still feel so strange 
Chorus
Some people laugh in the dark, some people cry alone 
Some people talk without saying a thing, and everything turns out so gloomy 
Some people count your money, somebody's counting your days 
Somebody got to keep track of your mind, when everything turns out so gloomy 

Verse 2
Daddy's work was hard, he'd work day and night 
Mama said it was best to make it right, so we toiled and worked, with all our might 
Hear the music playing, in the pouring rain 
We knew one day we'd break the chains 
Chorus
Some people laugh in the dark, some people cry alone 
Some people talk without saying a thing, and everything turns out so gloomy 
Some people count your money, somebody's counting your days 
Somebody got to keep track of your mind, when everything turns out so gloomy 

Verse 3
Gonna pick my guitar and start to sing 
Gonna leave this place, to find a better thing 
Ain't gonna be looking back, gonna keep my wings in the sky 
Ain't gonna give up, followin' Gods plan tonight 
Chorus
Some people laugh in the dark, some people cry alone 
Some people talk without saying a thing, and everything turns out so gloomy 
Some people count your money, somebody's counting your days 
Somebody got to keep track of your mind, when everything turns out so gloomy",country
"

Verse 1
Out in the desert I was halfway paralyzed
Wasn't sure if today I'd have a sunny tomorrow
Then you stepped in and I knew my life would start again
As I had spent the last dime I could barrow

Chorus
All night long we'd be singing that old song
And every word I knew was so true
Are you with me Doctor, does it seem alright
Have you done all you can do

Verse 2
Lookin' out here, from out in the night
I've been patiently waitin' for a taste of what you said you'd bring me
Down in Nashville, where the country men sleep all day
Goin' to look for the song you used to sing to me

Chorus
Are you with me Doctor, are you really just a shadow
Of the man I once knew
Is she lovely, yes she's sly, like an ordinary guy
Has she finally got to you
Can you hear me Doctor, are you with me

Verse 3
Out in the desert with a broken heart
My troubles seem to slowly start to fade away
When I saw you I knew my world would start again
A chance to make a brand new start today

Chorus
Are you with me Doctor, are you really just a shadow
Of the man I once knew
Is she lovely, yes she's sly, like an ordinary guy
Has she finally got to you
Can you hear me Doctor, are you with me",country
"

Verse 1:
She's a good lookin' woman, teeth don't even shine like pearl
She's a good lookin' woman, ooh teeth don't even shine like pearl
But that ol' good disposition, that woman's got, I done swear would care all through the world

Chorus:
Friend don't never let your good girl fish you like this here woman got me 
Yea yea yea, friend don't never let your good girl, ooh fish you like this little woman got me 
How she got you she got me, stone crazy 'bout her, as a good lookin' woman can be 

Verse 2:
Now you know that I love you baby, and that's why we can't get along 
Play at play again man, play 
Now you know that I love you baby, ooh and that's why we can't get along 
But someday you gon' be sorry that you ever did your daddy wrong

Chorus:
Now someday you gon' want me back baby now 
An' you gon' acknowledge you did wrong, great God a mighty 
Now someday you gon' want me back babe 
And acknowledge you did wrong, but it's gon' be too late pretty mama - yo daddy will be gone
Lord, lord, lordy lord, lord, lord, lord lordy lord 

Bridge:
Assure you I love you sweet mama 
But I sure ain't gonna be your dog 
Promise you I'm gonna keep you safe mama 
Never gonna break your heart or make you cry 

Outro:
Promise you I love you sweet mama 
Never gonna break your heart or make you cry 
I'm gonna keep you safe mama, promise you never ever make you cry",country
