lyrics,genre
"

Verse 1:

I'm standing here in the fire, flames licking at my soul
Rage and hatred burning deep, I won't let go
The darkness of my heart will never be controlled
My metal soul is screaming, I'm ready to explode

Chorus:

I'm a metal warrior, I will never surrender
My heart is made of steel, I'll never surrender
I'll never back down, I'll never be broken
My spirit is unyielding, I'm a metal warrior

Verse 2:

My will is strong and I'm ready to fight
My metal soul is burning bright
My enemies will never see the light
My metal heart will never break

Chorus:

I'm a metal warrior, I will never surrender
My heart is made of steel, I'll never surrender
I'll never back down, I'll never be broken
My spirit is unyielding, I'm a metal warrior

Bridge:

I'm a metal warrior, my will is unbreakable
My soul is made of steel, I'm unshakeable
My will is unyielding, my spirit is unbreakable
I'm a metal warrior, I will never surrender

Chorus:

I'm a metal warrior, I will never surrender
My heart is made of steel, I'll never surrender
I'll never back down, I'll never be broken
My spirit is unyielding, I'm a metal warrior",metal
,metal
"

Verse 1
Despair, a cage of death holds me bound 
Tears of pain, my anguish in the sound 
The silence around me I can no longer deny 
My broken soul has no place left to hide

Chorus 
Tell me, tell me how will you feel 
When you find out who you are 
Tell me, tell me how can you heal 
If you don’t have any scars 

Verse 2 
My faith is gone, yet I keep holding on 
This raging storm, it’s strength ever growing strong
The future unknown, yet I can't look away 
My mind is numb, I'm left here in dismay

Chorus 
Tell me, tell me how will you feel 
When you find out who you are 
Tell me, tell me how can you heal 
If you don’t have any scars 

Bridge 
I fear reality has changed forever 
It takes the shape of my demons 
The things I once knew are turning against me 
What next, what now, what will we find in the wasteland

Chorus 
Tell me, tell me how will you feel 
When you find out who you are 
Tell me, tell me how can you heal 
If you don’t have any scars",metal
"


Verse 1:

My chains of fate are forged in steel
No escape - it's just the way I feel
Slave to darkness I will kneel
Leaving life behind it's time to die

Chorus:
Death be not proud, though some have called thee mighty and dreadful
For thou art not so, losing the war I'm feigning to win
Though I never tried to strive deep from within
Life could be beautiful for any body its for
But I'd swear this motherfuckin' shit is rotten to the core

Verse 2:
The portal has been past and it's time to make a turn
To follow the Reaper till the point of no return
When your blindly death-raying blade weeps the griefs and fears away
I cross my heart and hope to die, thy freedom will be mine

Bridge:
Sinking down in the ocean of severe emotions
Grab a bottle to drink up the pain relieving potion
But after all that got boring too, so no matter what happens
I couldn't give a damn or two

Chorus:
The portal has been past till the point of no return
No more lines to cross, no more bridges to burn
Now when your blindly death-raying blade swept my griefs and tears away
I'd never go back to cross that line, I cross my heart and hope to die
I was only 21 when I died",metal
"

Verse 1
Walk alone to the edge of the abyss
The demons in my head I can no longer dismiss
My world is fading to a lifeless grey
The strength of my convictions fading away

Chorus
Blackbirds fall from the sky and I cannot deny
The sorrow I feel as they spread their wings and die
The darkness of my soul guides me in today
The emptiness of this world won't go away

Verse 2
Lost in the forgotten corners of my mind
I struggle to break free and to just be alive
My heart is nothing but a hollow shell
Painful memories I'm forcing myself to dispel

Chorus
Blackbirds fall from the sky and I cannot deny
The sorrow I feel as they spread their wings and die
The darkness of my soul guides me in today
The emptiness of this world won't go away

Bridge
The hopelessness I see reflected in your eyes
The powerlessness that stands before us intertwined
The endlessness of this journey, where will it lead?
Will we ever find our way out of this maze of grief?

Chorus
Blackbirds fall from the sky and I cannot deny
The sorrow I feel as they spread their wings and die
The darkness of my soul guides me in today
The emptiness of this world won't go away

Outro
The black wings of the birds in the sky
The mourning cry of pain, as they die
As they take their last flight and fade away
The darkness of this world will stay",metal
"

Verse 1:
Rage overflowing, fire's coming down
The sound of bullets, ringing with a deafening sound 
No mercy for the victims, no pity for the lies
The wicked take over, as the innocent ones die 

Chorus:
Take 'em all away, no quarter will be spared
The just will be avenged, in this metal battle we declare

Verse 2:
Crosshairs pointed, no signs of stopping
Lead flying, no mercy for the wicked ones
We'll fight to the death, no matter what they may say
In metal we will vanquish, the evil that they pray

Chorus:
Take 'em all away, no quarter will be spared
The just will be avenged, in this metal battle we declare

Bridge:
A battle to the death, no escape from our fate
Metal is our weapon, to make the wicked pay

Chorus:
Take 'em all away, no quarter will be spared
The just will be avenged, in this metal battle we declare",metal
" our hearts will bond and seal the fate of us divine 

Verdant views awaken, the sun's amber light into the night of tears fades away
In the darkest hour, we bravely march on
We are one as our destinies unfold
Through the raging storm, we will remain strong
In our courage, we will never be wrong

Chorus
We are warriors in the night, we will rise and make it right
No more sorrow, our hearts will soar
We'll march to victory, 'cross the sea of our dreams
To the fortress of our love, the fair credence we hold so dear

Beneath the crescent moon, we feel the magic in our souls
We are one, like an ancient spirit that never grows old
My love for you will forever be true, whatever lies ahead
Our love will be forever in its rightful place
We will never be apart

Chorus
We are warriors in the night, we will rise and make it right
No more sorrow, our hearts will soar
We'll march to victory, 'cross the sea of our dreams
To the fortress of our love, the fair credence we hold so dear

The shadows of the forest, emeralds and ice so cold
Our hearts will break these walls of stone and make us free to roam
Our unity will guide us through this tempestuous path
We'll cross the sea of dreams and claim the victory at last

Chorus
We are warriors in the night, we will rise and make it right
No more sorrow, our hearts will soar
We'll march to victory, 'cross the sea of our dreams
To the fortress of our love, the fair credence we hold so dear

Bridge
We must not fear the wounds of their swords
We will overcome, our courage will be strong
Our love will be the shield that will carry us through
Until that day we find the everlasting truth

Chorus 
We are warriors in the night, we will rise and make it right
No more sorrow, our hearts will soar
We'll march to victory, 'cross the sea of our dreams
To the fortress of our love, the fair credence we hold so dear",metal
" done

Verse 1
The path of darkness, a new regime
The fear that shadows all that we've seen
The lure of blindness, to break the creed
The taste of death and nothing we need

Chorus
Our fathers gone, consumed by the waves
Our love lost, to a life of the brave
The lies we've whispered, the world left to gasp
Our hands held tight, awaiting the gasp

Verse 2
The withering hope of man has ceased
The strength of will, no longer released
Our courage broken, another sinner's fate
The scorched breath of life, eternity's gate

Chorus

Our fathers gone, consumed by the waves
Our love lost, to a life of the brave
The lies we've whispered, the world left to gasp
Our hands held tight, awaiting the gasp

Bridge
We open our eyes, and understanding
The silent cries, of the land's mourning
The truth clear, that we have done
The ashes of our lives, will soon be gone

Chorus

Our fathers gone, consumed by the waves
Our love lost, to a life of the brave
The lies we've whispered, the world left to gasp
Our hands held tight, awaiting the gasp

Outro
Our eyes to the sky, our hearts in the fire
The flames of destruction, the ultimate price
Our souls in exile, our world in flames
Annihilation, will be our one and only aim",metal
 ohh show me some mercy ohh make me worthy to see your grace ohh let me be free of this sadness i ll rise up from this place in the night i cry to the lady of the valley cause i ll die without the lady of the valley in the night i call to the lady of the valley on my knees i fall before the lady of the valley,metal
,metal
" now 

Verse 1
My mind is made of fire, and I'm blazing through life
Tearing down the barriers, I'll never give in to strife
They say I'm not like the others, I'll never fit in with the crowd
I'm not here to blend in, I want to be proud

Chorus 
I'm not a trendy asshole, I do what I want and I feel like
I'm not a trendy asshole, I don't care if it's good enough for you
Cause I am alive, alive, alive

Verse 2
In this world of darkness, I'm a beacon of light
My fire shines bright, I will never give in to the fight
I'm here to break free, free from society's chains
Living life my way, to me that's fame

Chorus 
I'm not a trendy asshole, I do what I want and I feel like
I'm not a trendy asshole, I don't care if it's good enough for you
Cause I am alive, alive, alive

Bridge
Head over heels I've fit in before
But now I don't want to do it no more
Don't give me shit 'cause I'm not gonna budge
I just want to be who I want to be

Chorus 
I'm not a trendy asshole, I do what I want and I feel like
I'm not a trendy asshole, I don't care if it's good enough for you
Cause I am alive, alive, alive",metal
"

Verse 1 
The world is crushing me I'm running out of breath 
My life is crumbling and I'm reaching out for death 
I'm reaching out for a savior, somebody to save my soul 
I'm calling out to Mary, hoping that she'll take control 

Chorus 
Who's got the funk when you're feeling low down? 
Who's going to help you when there's no one else around? 
Who's going to save you, raise you up when you're feeling sick? 
Loving Mary, I hope you'll do the trick 

Verse 2 
My feet won't move, I'm stuck in this dark hole 
My heart is broken and I'm losing all control 
I'm begging for forgiveness, pleading for a sign 
I'm asking for protection, I'm praying for some divine 

Chorus 
Who's got the funk when you're feeling low down? 
Who's going to help you when there's no one else around? 
Who's going to save you, raise you up when you're feeling sick? 
Loving Mary, I hope you'll do the trick 

Bridge 
The pain is real, and I just can't take anymore 
I feel like I'm drowning, I'm calling out for more 
The love is here, and I'm begging to be saved 
I'm trusting in your care, I'm putting all on you I'm staking 

Chorus 
Who's got the funk when you're feeling low down? 
Who's going to help you when there's no one else around? 
Who's going to save you, raise you up when you're feeling sick? 
Loving Mary, I hope you'll do the trick",metal
"

Verse 1
A fear that lingers in the air, my thoughts will never be sincere
The growing darkness takes me there and I can't escape the thought of fear
A hollow shell of what I used to be, my faith abandoned in a sea
The outcome no one else can see and I can't bring myself to bleed

Chorus
What have I done to deserve this fate, born out of darkness, in a world of hate
What have I done to deserve this fate, will I be stuck in this prison I create?

Verse 2
The days go by in slow motion, my heart's been captured in a trance
The shaking pain already filled my veins, I don't know how I can stand
The coldness of the night will take control, my life drained until I'm old
The story's scripted out of love and soul, I'm left here all alone

Chorus
What have I done to deserve this fate, born out of darkness, in a world of hate
What have I done to deserve this fate, will I be stuck in this prison I create?

Bridge
The guilt that I feel is hard to contain, soon I'll slip into the shadows once again
No one knows the secrets I keep, nor the pain that I'm feeling so deep

Chorus
What have I done to deserve this fate, born out of darkness, in a world of hate
What have I done to deserve this fate, will I be stuck in this prison I create?",metal
"

Verse 1:
Stripped of innocence, a vacant face,
Living a life bound by chains of disgrace
The darkness crept in, put a scar on my soul
A reminder of the place where I'll never go home

Chorus 1:
What if I told you that you didn't have to stay?
What if I told you that peace was still real?
What if you heard that there was a better way?
Would you come home if you knew the way?

Verse 2:
Struggle hard every single day
To escape the darkness and be freed from the pain
The path is narrow and it's so hard to see
Will I ever break free and find a place of harmony?

Chorus 2:
What if I told you that you didn't have to stay?
What if I told you that peace was still real?
What if you heard that there was a better way?
Would you follow me out of this place?

Bridge:
Turn away from the shadows that haunt you,
Break free from the chains of your sorrow,
Make a stand and never surrender,
A chance to take back what you lost

Chorus 3:
What if I told you that you could be saved?
What if I told you that hope was here?
What if you heard you could have a new start?
Would you come home to the light of a better day?",metal
"

Verse 1:
Tearing through the night, I'm searching for a sight to ease my aching soul.
Wandering in the darkness, I try to find the path that'll make me whole.
But everywhere I go I can't help but feel the pain,
The insects are feeding on me, and I'm stuck stuck in the rain.

Chorus:
Now I'm on display, I'm fading away,
It's all for you, do you like what I'm becoming?
Cut myself today, it's all for you,
Please don't ask me what I think, trust me you don't want to know.

Verse 2:
Held in the shadows, swaying, hoping only that you'll see,
All by myself, I'm left in such poor company.
The deeper I think, the deeper I seem to sink,
The insects keep feeding and I'm paying for what I think.

Chorus:
Now I'm on display, I'm fading away,
It's all for you, do you like what I'm becoming?
Cut myself today, it's all for you,
Please don't ask me what I think, trust me you don't want to know.

Bridge:
Weaving through the night, I try to find a way to break the silence
It's all a broken game, built on the foundations of violence
But still I fight on, I keep pushing ahead
Praying for a time when I can see the end.

Chorus:
Now I'm on display, I'm fading away,
It's all for you, do you like what I'm becoming?
Cut myself today, it's all for you,
Please don't ask me what I think, trust me you don't want to know.",metal
"

Verse 1:
I'm walking through the shadows of my mind
Today has been the darkest of all times
Tortured by my past and the devil's lies
A hunger deep within that won't subside

Chorus:
This is the dark side of my heart
I knew it from the start
It's tearing me apart, tearing me apart
This is the dark side of my heart
I'm just a slave to the shadows, just a pawn in the game
It's a battle that's been burning since time began

Verse 2:
An age-old battle of the light and dark
The burning fire that I cannot outrun
And each time I take a step closer to the line
I feel the power of my own destiny rise

Chorus:
This is the dark side of my heart
I knew it from the start
It's tearing me apart, tearing me apart
This is the dark side of my heart
I'm just a slave to the shadows, just a pawn in the game
It's a battle that's been burning since time began

Bridge:
The struggle of the darkness and the light
The good and evil walking side by side
Tell me your secrets and I'll tell you mine
Open up the door, but don't cross the line

Chorus:
This is the dark side of my heart
I knew it from the start
It's tearing me apart, tearing me apart
This is the dark side of my heart
I'm just a slave to the shadows, just a pawn in the game
It's a battle that's been burning since time began",metal
"

Verse 1
Time's an enemy, no one to trust
Minutes and hours start to rust
No escape, no place to turn
Tick-tocking marches onward, yet time never returns

Chorus
Time moves like spiders over the face of the clock
Time moves forward, violence eating away at the heart
Another hour's past, they never seem to last
Another day goes by, no matter how I try

Verse 2
Time's relentless grip will never relax
Forever cursed, I'm stuck on the clock's tracks
Can't look back, forward is the way
The endless march of time, forever and a day

Chorus
Time moves like spiders over the face of the clock
Time moves forward, violence eating away at the heart
Another hour's past, they never seem to last
Another day goes by, no matter how I try

Bridge
I've come to hate all clocks how every second knocks
I wish I could reverse this quaint arachnid hearse
I can't stand the spiders, I can't bear their crawl
The clock is ticking 'til the point of no return
It'll keep on ticking 'til the day you crash and burn

Chorus
Time moves like spiders over the face of the clock
Time moves forward, violence eating away at the heart
Another hour's past, they never seem to last
Another day goes by, no matter how I try
I've come to hate all clocks, how every second knocks
I wish I could reverse this quaint arachnid hearse",metal
"

Verse 1:
My head is spinning round and round,
Trying to find a way out of this nightmare I've found.
My heart is pounding like a broken drum,
And I'm trying to break free, I'm finally done.
Chorus:
Funny how every time you push me away,
You turn around and you beg me to stay.
Cut down by the things you said,
But I can't take it, this love is dead.
Verse 2:
This love is like a monster,
Eating me alive, my emotions are a roller coaster,
And your lies have taken their toll,
Show me no mercy, I'm paying the toll.
Chorus:
Funny how every time you push me away,
You turn around and you beg me to stay.
Cut down by the things you said,
But I can't take it, this love is dead.
Bridge:
Where will you go when you've refused my benevolence?
It's too late for your repentance.
Funny how every time you push me away,
You turn around and you beg me to stay.
Cut down by the things you said,
But I can't take it, this love is dead.",metal
,metal
" let go

Verse 1
Crashing through the night sky, still living out the ride
Taking on the world, leaving fears far behind
Crossing invisible lines, we'll make it out alive
Nothing can slow us down, yeah we'll show 'em what we can do

Chorus 
Let go and swing it to the street beat 
Put the power under your wheels and burn, baby 
Jump into the high life and take it on a wild wild ride 
Let go, take it to the speedway 
Catch the action and kiss it all goodbye, bye bye baby

Verse 2
Rushing fast between the stars, the feeling of the flight
Riding with the wind, never giving up the fight
Living on the edge, we'll reach our destination 
Ready to explore and uncover what's yet to be seen

Chorus 
Let go and swing it to the street beat 
Put the power under your wheels and burn, baby 
Jump into the high life and take it on a wild wild ride 
Let go, take it to the speedway 
Catch the action and kiss it all goodbye, bye bye baby

Bridge
No one can see us unless they come too close
We'll keep on driving no matter what those choose
Using nothing but our engines and our dreams
We'll find the freedom, yeah, it's all we need

Chorus 
Let go and swing it to the street beat 
Put the power under your wheels and burn, baby 
Jump into the high life and take it on a wild wild ride 
Let go, take it to the speedway 
Catch the action and kiss it all goodbye, bye bye baby

Outro 
Take it to the speedway, let go and burn it all 
Jump into the wild wild ride, let go, let go",metal
 cause you re breathless ready to burn breathless the circle still turns breathless willing to learn you re breathless alone in the dark with no exit signs you reach for the lights that never shine another cold heart left in the dark you search for the truth and it s tearing you apart and you re breathless ready to burn breathless the circle still turns breathless willing to learn you re breathless you scream until you re numb deep wounds never heal so the chains keep you bound in crippling lies we re in the danger zone you wait with pounding heart you know it s just the start cause you re breathless ready to burn breathless the circle still turns breathless willing to learn you re breathless,metal
" Screaming out, never wanting to come back Feelings of despair, of a distant past, I hear Voices in my head, telling me I'm done I see no end, for my battle has just begun Kick the chair right down under me leave me hanging alone in misery kick the chair right down under me leave me hanging alone in misery I'm so broken, so helpless I'm left with nothing to do I can't change the past, or what's true I'm stuck in this limbo, can't seem to find my way Trapped in this darkness, no escape in sight Armed with the courage, I'll take up my plight Moving onward, I set off in the night Kick the chair right down under me leave me hanging alone in misery kick the chair right down under me leave me hanging alone in misery",metal
". 

Verse 1
Anchor's line uncoiled, a descent to the shore
Will our voyage bring us home, will it all make sense now
A promise sealed in blood, a romance of lore
Will it all make sense now, will our reckoning end with us here

Chorus
Is this just a life preserver or a bivouac tenure
The tropic of cancer answered, drink the quicksand
Our gills will swim faster, after a breath from the shore
Is this just a life preserver or a bivouac tenure

Verse 2
Lost in the fog, a ship of fools we roamed
Will it all make sense now, a broken oar here and gone
Our captain cursed, when his cup of gold was thrown
Will it all make sense now, or will we be lost forevermore

Chorus
Is this just a life preserver or a bivouac tenure
The tropic of cancer answered, drink the quicksand
Our gills will swim faster, after a breath from the shore
Is this just a life preserver or a bivouac tenure

Bridge
Boat drinks for captains, row our boat stowaway
Boat drinks for captains, row our boat stowaway

Chorus
Is this just a life preserver or a bivouac tenure
The tropic of cancer answered, drink the quicksand
Our gills will swim faster, after a breath from the shore
Is this just a life preserver or a bivouac tenure",metal
 nightmare born in death eternity of no light no hope to be found in the silence of the dead descending in this tomb in the darkness of the night darkness in my heart and soul no escape from this hole nightmare born in death eternity of no light no hope to be found in the silence of the dead descending in this tomb in the darkness of the night darkness in my heart and soul no escape from this hole in this graveyard we will die eternity of no light no hope to be found in the silence of the dead descending in this tomb in the darkness of the night darkness in my heart and soul no escape from this hole,metal
"

Verse 1:
My body is a machine, I'm a slave to the power I seek
I'm alive but I'm dead, I'm a wild one from the start
Temptation leads me to the stage, I'll never back down 'til I'm in the grave
I need the rush that drives me insane

Chorus:
Blow my whistle, rock me little dove
Rock my missile, blow me little dove
Your high heeled river of love is drippin' down your thighs
It seems like my lover's finally satisfied

Verse 2:
I'm like a heat seeking missile, no one can stop my rampage
Blastin' off with a chainsaw roar, it's time to take the lead
My brain is made of iron and steel, and my heart of raging fire
No one can shut me down, the flame I burn is too wild

Chorus:
Blow my whistle, rock me little dove
Rock my missile, blow me little dove
Your high heeled river of love is drippin' down your thighs
It seems like my lover's finally satisfied

Bridge:
This wild ride I'm on's too strong, no one can tame me
My body's always ready to fight, ready for the game
A warrior I am, I won't back down
I'm on a mission for revenge, I'll seek it out until the end

Chorus:
Blow my whistle, rock me little dove
Rock my missile, blow me little dove
Your high heeled river of love is drippin' down your thighs
It seems like my lover's finally satisfied",metal
"

Verse 1:
Spend a little money and watch how they bow
Ain’t no such thing as free, gotta pay the price now
It’s the American dream, watch it unfold
Ain’t no pity for poverty, leave them in the cold

Chorus:
Money talks and people listen to get ahead and get some more
That’s what this country was built upon and all it seems to stand for
So capitalism makes you free, this is no democracy
We have no humanity not in this society

Verse 2:
They act like money can solve all their problems
But the truth is it only makes them more hollow
They’ve forsaken their souls in search of the gold
Ain’t no helping hand for the poor, no more

Chorus:
Money talks and people listen to get ahead and get some more
That’s what this country was built upon and all it seems to stand for
So capitalism makes you free, this is no democracy
We have no humanity not in this society

Verse 3:
The disease of greed infects us all
Ain’t no justice for the poor downtrodden wall
Our love for money has corrupted our souls
Its no wonder why our hearts are cold

Chorus:
Money talks and people listen to get ahead and get some more
That’s what this country was built upon and all it seems to stand for
So capitalism makes you free, this is no democracy
We have no humanity not in this society",metal
"

Chorus
Fighting my way through this darkness inside
Pain and suffering fill my veins tonight
Thoughts of you like a fire in my head
A fiery rage that won't abate

Verse 2
Our hearts beat like a drum in an infinite void
The rhythm pounding in me never been destroyed
Time is ticking and I'm stuck between a rock and a wall
Lost in a world where I can't make sense of it all
The fear and doubt is callin' out my name
But I won't go down, I won't give in to the shame
I'm breaking through the barriers that have been in my way
To be free from the chains of my own dismay

Chorus
Fighting my way through this darkness inside
Pain and suffering fill my veins tonight
Thoughts of you like a fire in my head
A fiery rage that won't abate

Bridge
All day, all night, I search for calm amidst the pain
A voice to guide me through these moments of despair
My will to fight is strong as I take a stand
A power surging within that I cannot contain

Chorus
Fighting my way through this darkness inside
Pain and suffering fill my veins tonight
Thoughts of you like a fire in my head
A fiery rage that won't abate",metal
"

Verse 1
We claw our way and scream out loud
But in the end, our fate's been vowed
We take and give, we search for more
But still our fate remains a bore

Chorus
So we walk, we walk in a dream
We scheme and we plan, we plan and we scheme
What we think we know is just a joke
We're locked in this life and it's all just Cartesian dreams

Verse 2
You search for thrills, kick up the chills
But it's not enough and you want more still
You fight for life, but nothing will remain
When our destiny isn't what we've planned

Chorus
So we walk, we walk in a dream
We scheme and we plan, we plan and we scheme
What we think we know is just a joke
We're locked in this life and it's all just Cartesian dreams

Bridge
What do we see in this cold and dark night?
Do we search for the answers in our plight?
Are we just here to suffer in vain?
Is this life just part of a game?

Chorus
So we walk, we walk in a dream
We scheme and we plan, we plan and we scheme
What we think we know is just a joke
We're locked in this life and it's all just Cartesian dreams
So we walk, we walk in a dream
We scheme and we plan, baby it's all Cartesian dreams
So we walk, we walk in a dream
We scheme and we plan, baby it's all Cartesian dreams",metal
"

Verse 1:
Pushed to the limits, so close to cracking,
Tempted to give up on love, an emotional attack.
Fighting the battle of heart and mind,
But we can't give up, if it's love we want to find.

Chorus:
It would be too easy, it would be too nice,
If we could just breeze through, without breaking the ice.
But love's no fairytale, riding rainbows and sunshine,
We gotta take the rough times, or else it won't be love this time.

Verse 2:
Speeding through the dark, never looking back,
Fooling yourself, like love can only lack.
Gotta stay the course, running on and on,
Fighting the fire, we'll push through the storm.

Chorus:
It would be too easy, it would be too nice,
If we could just breeze through, without breaking the ice.
But love's no fairytale, riding rainbows and sunshine,
We gotta take the rough times, or else it won't be love this time.

Bridge: 
So much pain and struggle, through it all we will remain, 
The fight and the struggles, are what keeps it sane. 
Forget what they tell you, no fairy tales here, 
We gotta work for it, only then will it be clear. 

Chorus:
It would be too easy, it would be too nice,
If we could just breeze through, without breaking the ice.
But love's no fairytale, riding rainbows and sunshine,
We gotta take the rough times, or else it won't be love this time.",metal
"
 
We're searching for a way out, in this twisted world of fire,
No escape from the flames or the raging desire,
You can feel the heat, it's gonna take you higher,
The fire's growing, the danger's getting dire.

The clock is ticking, the world is trembling,
The dark forces are growing, there's no dissembling,
No one will save you, no force can prevent it,
You can't run from the reaper, just admit it. 

Chorus: 
You can't run from the reaper, you'll never hold back the tide,
Can't stop a raging river, you know it's only a matter of time,
Yeah, there's a new world coming, it's a brand new world,
A storm is brewing, better take cover before you're hurled.

The winds of change blow hard and fast,
The future's uncertain, the future's vast,
The stakes are high, will you make it last,
You can fight the darkness, that's your task.

The stakes are high, the stakes are rising,
There's no turning back, no compromising,
One mistake can lead to demise,
In this world of darkness, you have to be wise. 

Chorus: 
You can't run from the reaper, you'll never hold back the tide,
Can't stop a raging river, you know it's only a matter of time,
Yeah, there's a new world coming, it's a brand new world,
A storm is brewing, better take cover before you're hurled.

Bridge: 
Hurry up, get ready for the ride,
No time to waste, the time is nigh,
Fill your lungs with courage, and determined pride,
We're gonna fight till the day we die.

Chorus: 
You can't run from the reaper, you'll never hold back the tide,
Can't stop a raging river, you know it's only a matter of time,
Yeah, there's a new world coming, it's a brand new world,
A storm is brewing, better take cover before you're hurled.",metal
"

Verse 1
Rage inside my soul, can't break free from the chains
Locked away in a prison, there's no one left to blame
Cried out my plea, but no one heard the sound 
Try to break the silence, but the darkness holds me down

Chorus
Break me you'll never break me down
Break me you'll never break me down
Break me you'll never break me down
Don't let the storm break me down

Verse 2
Rage in my veins like a raging flood
The fire in my soul won't ever be enough
Faces in the crowd, all staring at me
It's like I'm a target, a captive living in misery

Chorus
Break me you'll never break me down
Break me you'll never break me down
Break me you'll never break me down
Don't let the storm break me down

Bridge
Take back, take back my heart I don't mind
Cause if you're not mine, I see no point in even having one
Take back, take back my heart I don't mind
Cause if you're not mine, I see no point in even having one

Outro
Break me, you'll never break me down
Break me, you'll never break me down",metal
 am  your  fucking  end,metal
"

Verse 1
No angel sent to save me, no chest to hide my pain
My sorrow won't surrender, it's here to stay
I can't keep my eyes dry, no matter how hard I try
I'm shaking, my heart is aching, so won't you hear my plea
Chorus 
Take away take away my tears, sometimes I'd rather be blind
Break a heart, break a heart of stone, open it up, don't you leave it alone
'Cause that's all I got to give, you believe me, babe, it ain't been used
My heart's a virgin, it ain't ever been tried and you know I'll never cry
Verse 2
I've tasted the bitterness, of a soul consumed by fear
My sorrow won't remember, I'm numb to tears
Still the pain remains, inside my heart and veins
I'm crying, tears flowing, I'm never free
Chorus 
Take away take away my tears, sometimes I'd rather be blind
Break a heart, break a heart of stone, open it up, don't you leave it alone
'Cause that's all I got to give, you believe me, babe, it ain't been used
My heart's a virgin, it ain't ever been tried and you know I'll never cry
Bridge 
My sadness will never be gone, I'll never be free
But I'm still standing, I'm still alive and I'm never gonna die
Outro 
Take away take away my tears, sometimes I'd rather be blind
Break a heart, break a heart of stone, open it up, don't you leave it alone
'Cause that's all I got to give, you believe me, babe, it ain't been used
My heart's a virgin, it ain't ever been tried and you know I'll never cry
Never cry, I'll never cry",metal
"

The hourglass runs as we stand here today,
For tomorrow who knows what will be our way,
Locked in this barren wasteland so grey,
But still a small flame remains within us, yeah.

It doesn't matter if we turn to dust,
Turn and turn and turn we must,
We'll keep on going through the pain and rust,
Dancin' in the ruins tonight.

Even when all hope has passed away,
We'll keep on going through the night and day,
Our broken souls can never be dismayed,
Our spirits will remain alive in us, yeah.

It doesn't matter if we turn to dust,
Turn and turn and turn we must,
We'll keep on going through the pain and rust,
Dancin' in the ruins tonight.

As we travel through this desolate land,
Our fate might never see a brighter strand,
But still our love will hold us in its hand,
Until our souls are set free, yeah.

It doesn't matter if we turn to dust,
Turn and turn and turn we must,
We'll keep on going through the pain and rust,
Dancin' in the ruins tonight.

Dancin' in the ruins tonight,
Dancin' in the ruins tonight,
Dancin' in the ruins tonight,
Guess I'll see you dancin' in the ruins tonight.",metal
,metal
"

Verse 1
Rise up and take control
No longer stand in line
Conformity won't take hold 
Our fate is just defined
Break down the walls of lies
We don't need no deceiving 
The fires of justice burn 
To the dark we will be leaving 

Chorus
The walking dead living a lie 
Ever get the feeling you've been cheated 
Trapped in this cycle of demise 
Cannot break away no retreat 

Verse 2
Forsake the broken ways
Disconnect the masses 
Bring down the throne of thrones
The old regime collapses 
Revolution in our hearts
Casting off the shackles of fear 
We'll lead the cause of change
Rejecting all that's not sincere 

Chorus
The walking dead living a lie 
Ever get the feeling you've been cheated 
Trapped in this cycle of demise 
Cannot break away no retreat 

Verse 3 
The ones that seem so lost
We'll bind together and unite 
From days of doom and gloom
Our darkness will ignite 
A new dawn will arise 
From the ashes of our pain 
And when the smoke clears 
We'll raise our heads again 

Chorus
The walking dead living a lie 
Ever get the feeling you've been cheated 
Trapped in this cycle of demise 
Cannot break away no retreat 

Outro 
Living a lie ever get the feeling 
Living a lie ever get the feeling 
Living a lie ever get the feeling 
You've been cheated",metal
" more breakdown 

Verse 1 
Watching the stars in a distant sky
Thoughts running deep I don't know why
Living in a world shadowed in fear
It's time to break out and make it clear

Chorus 
I'll take my rage and ignite the flame
Feel the burn and push through the pain
As I leave a trail of my past behind
I'm ready to take on what I will find

Verse 2
Walking this path is never the same
Got that fire in my veins
Tempt the fate and shake off the doubt
Tell the truth and don't turn it out

Chorus 
I'll take my rage and ignite the flame
Feel the burn and push through the pain
As I leave a trail of my past behind
I'm ready to take on what I will find

Bridge 
No more walls I can see in sight
Time to aim high and take flight
Breaking the chains with a rebel yell
Live for freedom, no one can tell

Chorus 
I'll take my rage and ignite the flame
Feel the burn and push through the pain
As I leave a trail of my past behind
I'm ready to take on what I will find",metal
 out here on sanctuary island you re but a shackle in the chain you play your part in nature s cycle this is the old real not a game no modern trends to contend with no cell towers cluttering the sky the beauty of the island is timeless so witness the rebirth of man through their eyes your eyes Out here on sanctuary island you can live in harmony follow the laws of nature’s order you’ve been called back to the sea Out here on sanctuary island you re but a shackle in the chain you play your part in nature s cycle this is the old real not a game So join us here on sanctuary island and take the time to explore a new kind of reality awaits you freedom from the modern world,metal
